gene_name,protein_id,effect_type,effect_size,log_transformed_f_statistic,fdr
aldH,A0A0H2ZJ32,stability,0.6214445339747104,2.204298863794963,0.0846154093025794
pilJ,A0A0H2ZKI7,stability,-0.44120923527693967,2.201789423889091,0.0413821497706423
PA14_23720,A0A0H2ZDA9,stability,0.5736595117124661,2.200753033774327,0.0412815664090136
waaA,A0A0H2ZIK5,stability,-0.3135545064317367,2.198426497726555,0.0848723447317323
dut,Q02E41,stability,-0.6307658695566747,2.197107367807639,0.041451442564224
murI,Q02G12,stability,-0.4560526947961213,2.196095323209664,0.0845240821104732
fimL,A0A0H2ZA14,stability,-0.9006115438898583,2.194245398684954,0.0842676907590605
tatB,Q02EU8,expression/solubility,0.6678296650911024,2.1924488581431194,0.0415657819813702
ribB,A0A0H2ZEN7,stability,-1.514543188677761,2.1922722202906435,0.0841016276648839
pheS,Q02NN7,stability,1.0864610421894376,2.1898280586115564,0.0940562133963369
lysC,A0A0H2Z678,stability,0.6673747226742259,2.1895384648818665,0.0415985110177024
lap,Q02PA2,expression/solubility,0.5557744330828075,2.185102837302487,0.0846152836995736
PA14_67620,A0A0H2ZIK6,stability,0.49953420680419675,2.1849069430162245,0.0938358299681095
lepA,Q02HR9,stability,-1.3770710826654817,2.18387067649362,0.0843283561024735
PA14_05230,A0A0H2ZKV7,stability,0.685264817069121,2.183776851185543,0.0417905579478444
PA14_67030,A0A0H2ZHI2,stability,-0.5534747441003763,2.1829040663023367,0.0839261112829308
polA,A0A0H2ZJK7,stability,-1.388217538681458,2.1824636470662293,0.083526729785792
PA14_59150,A0A0H2ZH21,stability,1.0701945982913907,2.1819728816581856,0.0417152104418499
rplU,Q02GA9,stability,0.6230467104290167,2.1794031725202663,0.0419309124486514
rplC,Q02T80,stability,0.5998793828753635,2.1785885830781067,0.0418022823120814
uspA,A0A0H2Z9V8,stability,-0.5692874510559468,2.175340534906836,0.0841126808607408
cysT,A0A0H2ZKL7,expression/solubility,-0.5793885731585963,2.175231509841999,0.0836270970482055
btuE,A0A0H2Z616,stability,-0.8033352867099192,2.174967796515172,0.0419889271079685
PA14_05290,Q02U07,expression/solubility,-0.6581903276661712,2.173316293099332,0.0419387537501432
acpD,A0A0H2ZAA5,stability,-0.7391916460023287,2.1727541730775677,0.116511186978926
rpsS,Q02T76,stability,-0.833126168171277,2.1722608993167967,0.0419146546071946
hemL,Q02SE5,stability,-0.43296434580593435,2.172240641897481,0.0417351256318936
PA14_27560,A0A0H2ZCR6,stability,-1.0710740469297106,2.170891852688421,0.0836312337508863
ptxS,A0A0H2ZB31,stability,-0.39821345965430877,2.168766702082609,0.0834915640760157
arnC,Q02R24,expression/solubility,-0.3341737916999722,2.167626027223628,0.114959671931186
truB,Q02FT0,stability,-0.8554726012836098,2.165545151181135,0.0832952537808719
mnmG,Q02DE3,stability,-0.4910433845992679,2.162794606034467,0.0830432305842142
PA14_22960,A0A0H2ZCC2,stability,0.4424753825615112,2.161930765804112,0.113458761930979
PA14_14160,A0A0H2ZFG8,stability,0.44645142045229097,2.161706314526436,0.0964040906983258
hemN,A0A0H2Z7Z6,expression/solubility,-0.7291574103563873,2.1592287767249663,0.0829042311936841
rplK,Q02T91,expression/solubility,-0.4689997808319072,2.1568517862416114,0.0428973723313684
fdnH,A0A0H2ZHT2,expression/solubility,-0.44487144907621745,2.154233068926321,0.0430483592794769
PA14_71840,A0A0H2ZJN1,stability,-0.5534081282229445,2.1516049656573153,0.0837114635793711
leuA,A0A0H2ZF63,expression/solubility,-0.9884712857001795,2.150419424498058,0.0834010411481533
sbcB,A0A0H2ZGF7,stability,-1.189583239159984,2.149988269882995,0.0829546989990137
PA14_19380,A0A0H2ZED2,stability,-0.42491145465793917,2.1475917128087305,0.043683898300158
dnaB,A0A0H2ZIC2,stability,-0.8744929731794944,2.146650777477295,0.0828128492721989
PA14_31510,A0A0H2ZBP4,stability,-0.5506998825013348,2.1461317711045758,0.0436258925957448
PA14_09660,A0A0H2ZF57,stability,-0.9717286063439962,2.1439035285054744,0.0826709332623999
PA14_04660,A0A0H2ZK04,stability,-0.4512891217999023,2.141658355635742,0.0825289511808775
PA14_03510,A0A0H2ZJR8,expression/solubility,-0.5117466203675184,2.1329100877890976,0.044608813786565
purU1,A0A0H2ZG95,stability,-0.507542324085988,2.131771002911014,0.0445467508290273
PA14_13000,A0A0H2ZFB6,stability,-0.859645276562041,2.1258349600107156,0.0840052396488459
PA14_58360,A0A0H2ZGW2,stability,-0.42982559413777205,2.1233049768358114,0.101199572754909
PA14_22330,A0A0H2ZCG8,expression/solubility,-0.5908729933373212,2.1214477659868285,0.100144493873232
lolD,A0A0H2ZD68,stability,-0.8390001213523625,2.120696821732145,0.0456184903591415
cyaY,A0A0H2ZJ01,stability,-0.924241679206558,2.116071159070801,0.0459536560314855
tnpT,A0A0H2Z9R3,stability,0.5625102172802038,2.1133363777545697,0.0459357496313132
PA14_30820,A0A0H2ZBX1,stability,-0.7937301360213582,2.113164003603802,0.0854399133949146
PA14_72260,A0A0H2ZJJ1,expression/solubility,-0.4354689182359237,2.1131611180424144,0.0457433451918982
asd,A0A0H2ZDK9,stability,-0.3662836220375634,2.1060500753953733,0.0462216786063603
pgk,Q02TL3,stability,0.6834599057355494,2.1048942026176234,0.0461030113375848
arcC,A0A0H2ZIN7,expression/solubility,-0.41336829695832866,2.102705401965713,0.0460341440901694
PA14_43300,A0A0H2Z9K4,stability,-3.519540829528207,2.1004386892377647,0.0461369717280963
PA14_27310,A0A0H2ZBI2,stability,0.5893062334318405,2.0975156836460465,0.120855387832451
PA14_48710,A0A0H2Z7X5,stability,-0.502429456104371,2.0969518896567836,0.0461898080278059
PA14_12360,A0A0H2ZFQ1,stability,-0.6041280944285169,2.096250324075026,0.102964309819226
ycfJ,A0A0H2ZF00,stability,-0.47715318260299705,2.0909326794836103,0.0465821868563212
PA14_15100,A0A0H2ZF58,expression/solubility,-0.6089140462817129,2.0902735380130264,0.102517384061133
PA14_43770,A0A0H2Z8Y2,stability,-1.3460835809309168,2.0901370797305727,0.0464383982677159
PA14_12900,A0A0H2ZFK7,expression/solubility,-0.906625438742712,2.089140274221043,0.0463436335439937
lon,A0A0H2Z5Y3,stability,-0.281379681923651,2.086738385307175,0.0882543023553477
pilQ,A0A0H2ZIP5,stability,-0.38074901656113325,2.0852577983161225,0.046609554512198
clpB,A0A0H2ZHB4|A0A0H2ZJ28,stability,-1.7627281003261452,2.0823162187357194,0.088212927756654
accA,Q02RB1,stability,0.512248189864139,2.0805399226183425,0.0469687679961356
dksA,A0A0H2ZHR6,stability,0.4541450478648567,2.0804142655119335,0.0467765661756658
xdhB,A0A0H2Z975,expression/solubility,-0.5084064914152847,2.078872318389225,0.0467042321947688
murB,A0A0H2ZD69,stability,-0.8268594954673605,2.077441551552408,0.0882234342317012
gpsA,Q02K99,stability,-0.46357002194070723,2.075713082858227,0.08799445288252
opdN,A0A0H2ZG05,stability,-0.4214104136669744,2.075264997577839,0.0469631569380298
PA14_45930,A0A0H2Z8Y4,stability,0.4174599526834598,2.070749400310692,0.0879763986756338
valS,A0A0H2ZF14,stability,-1.2420112231404496,2.0706374602484696,0.0875125550222403
icd,Q02NB5,stability,-0.5237466517261328,2.0649838887018737,0.0478088267412054
PA14_01940,A0A0H2ZKH1,stability,0.7785255882645059,2.064911227440889,0.0476617225610272
PA14_04890,A0A0H2ZL01,expression/solubility,-0.3613564857354936,2.06431004544005,0.0474686571794797
pilD,A0A0H2ZGZ1,stability,0.46449831362402383,2.061757011742246,0.0474397574431587
PA14_60580,A0A0H2ZHE0,stability,0.5046932661962046,2.061626924763851,0.0472715500800673
map,A0A0H2ZER3,stability,-0.6670503067753714,2.0612595169209125,0.0471736081539622
PA14_26960,A0A0H2ZBK5,stability,-0.569437167633401,2.058409228107583,0.0885343345937227
yadH,A0A0H2ZCF5,stability,0.4749347920072306,2.0571384514727264,0.129525074726005
PA14_53150,A0A0H2Z7I4,stability,-0.9559382929411082,2.0560867328669237,0.0884312283645015
PA14_67050,A0A0H2ZIR8,stability,-0.6278698179530801,2.053694246066449,0.0476284098806286
PA14_64640,A0A0H2ZHZ5,stability,0.3057154732301084,2.0530485266201737,0.0883790381658438
PA14_29690,A0A0H2ZAZ9,stability,-0.8943745549492349,2.0497482008045305,0.0884026142407324
msrP,A0A0H2ZHZ3,expression/solubility,-0.5024325522627878,2.047513573002125,0.10916574013241
tatA,Q02EU9,stability,-0.8245598837350263,2.0468365399399984,0.0482629550033595
gpFII,A0A0H2ZL04,stability,-0.8047578386716038,2.0453452368857117,0.0480926061846193
ycaJ,A0A0H2ZC58,stability,0.5525042156598166,2.045159243580071,0.0886028393107885
trpA,Q02V45,stability,0.5327167640130794,2.044209239550104,0.0481052861155221
fdnG,A0A0H2ZL50,expression/solubility,-0.2998881116374542,2.0436075132112017,0.0479814731280754
PA14_54090,A0A0H2Z6N5,stability,0.3519429744756183,2.0434448037894493,0.13233660487379
rplV,Q02T75,stability,-0.6081410030286972,2.042304936942868,0.0479034155779579
hisA,Q02EM5,stability,-0.38722885663946777,2.0421881033964633,0.0477356224874217
PA14_06640,A0A0H2ZKD5,stability,-0.30267699461110126,2.042154631302596,0.0884441267572075
PA14_19450,Q02QU2,stability,0.643079942326519,2.039962904535451,0.0881339181443311
PA14_31010,A0A0H2ZC13,stability,-0.3456397483826296,2.0394925108620723,0.0876997295111681
nth,A0A0H2ZEF6,stability,2.4458962926604877,2.0388507944175536,0.0872933827754164
dnr,A0A0H2ZKS2,expression/solubility,-0.6889999256054575,2.037885216093056,0.0869889454699252
alaS,Q02I63,stability,-1.1856405004101538,2.037672943594957,0.0865130838535957
PA14_28730,A0A0H2ZB79,stability,-1.095427404644521,2.0361860548167523,0.0861879477231498
pilA,A0A0H2ZFW8,stability,-0.4262969121246821,2.0361338389225287,0.0481961919377938
copR,A0A0H2ZCR9,stability,0.2657873449377536,2.0354635536146133,0.132386400696771
rplX,Q02T69,stability,0.45637268115823276,2.0336828100659647,0.0482957133227669
PA14_52080,A0A0H2Z7F2,expression/solubility,-0.9468607411757549,2.0332151054783862,0.0861089338754362
spoT,A0A0H2ZJ42,stability,-1.2440451584446284,2.0311737862508457,0.0860047688435554
PA14_41730,A0A0H2Z9W9,stability,-0.343833860905381,2.0310542218058,0.0855613098102104
phnD,A0A0H2ZDX5,stability,-0.8624017343899112,2.0283924038571732,0.0487278271721061
narX,A0A0H2ZE97,expression/solubility,-0.20257792802369184,2.0252444339142137,0.132864092983543
ylbA,A0A0H2Z7Y1,expression/solubility,0.2854401098894647,2.024705101653251,0.0858187890112511
PA14_25840,A0A0H2ZCU5,stability,0.5771585616184602,2.024435621259114,0.0488903681403538
metE,Q02L76,stability,0.3204787883020043,2.023501705381005,0.131461767485767
PA14_03360,A0A0H2ZK79,stability,-2.157413915706629,2.021585075670502,0.0856648750755302
PA14_53970,A0A0H2Z6W1,stability,-0.8385919607991541,2.020410835366283,0.0854393854320491
PA14_05600,A0A0H2ZLB9,stability,-0.615481364302202,2.019826972841284,0.0492501105892496
yqjG,A0A0H2ZC02,expression/solubility,0.4891892817111501,2.0191810209084764,0.11357609846963
PA14_72840,A0A0H2ZJN2,stability,-0.4816006137191044,2.0170850274245495,0.112557942095087
PA14_06460,A0A0H2ZLI0,stability,0.8012757606446815,2.016942089348865,0.0854279557197816
PA14_51220,A0A0H2Z7M4,stability,-0.9934671144484094,2.0163124131275265,0.0850611205722393
PA14_01750,A0A0H2ZJW1,stability,-0.8079232145166495,2.014406026375251,0.0495628203882962
ansB,A0A0H2Z7E2,stability,-0.5178237076320261,2.0141468601223287,0.0494123580915239
xcpP,A0A0H2ZD74,stability,-0.519769679717206,2.013661500310128,0.0492626706973237
PA14_20600,A0A0H2ZE34,stability,-2.210202145289541,2.009930355405515,0.0493965976398068
serC,Q02PX3,stability,-0.6683906144723675,2.0083972024461603,0.0493990823644706
PA14_21750,A0A0H2ZCL0,stability,0.2038640137567214,2.007877260812397,0.134879348324688
PA14_31690,A0A0H2ZBV6,stability,0.5357444449346712,2.0070930024455067,0.0493363853826613
PA14_72810,A0A0H2ZJV7,stability,-0.6445162390482104,2.006738953604013,0.0491662225381519
PA14_01960,A0A0H2ZJX6,stability,-0.7341391259758363,2.005786996714303,0.0859174060286595
prpB,A0A0H2Z7C9,stability,-1.1682441687211975,2.004543428196523,0.085571716742754
PA14_22880,A0A0H2ZDN5,expression/solubility,-0.24901762424679805,2.0030782077606433,0.133753411138172
gltX,Q02PU7,stability,1.3198966658640516,2.0007256120441057,0.0494899297018634
PA14_30380,A0A0H2ZC74,stability,-0.9285112685724848,1.9999139025524235,0.0493837602946162
PA14_49400,A0A0H2Z7Z4,stability,0.7241631711803874,1.9971757353595152,0.0494694914762767
trmJ,A0A0H2ZF87,stability,-0.39202040180068476,1.9956377144370068,0.0861351604964501
obg,Q02GB1,stability,-1.3464060220105696,1.9930275396435637,0.0858810660070086
arcA,A0A0H2ZIP3,stability,1.3427468743573563,1.9929930323206395,0.0498086267266341
PA14_08050,A0A0H2ZLD7,expression/solubility,-0.4995284373098142,1.9915661732283454,0.116468891718024
dsrE,A0A0H2ZBZ7,stability,0.777621597184747,1.9899077426655203,0.0857891540313636
PA14_41420,A0A0H2Z9Y9,stability,0.3262274742110442,1.989387959786552,0.0853755927790545
PA14_38290,A0A0H2ZAF8,stability,-0.5785006996060393,1.9885634413665807,0.115505967478496
clsA,Q02DW8,stability,0.32602713149778423,1.9856418218056298,0.137288359658829
relA,A0A0H2Z7P3,stability,-0.9276501746458392,1.982342150893231,0.0856944352523717
PA14_36620,A0A0H2ZAT2,expression/solubility,-0.9888488848091633,1.9809311662975098,0.115137514198547
PA14_38010,A0A0H2Z988,expression/solubility,0.44134865983856936,1.9795990756071207,0.0856226336365389
PA14_36820,A0A0H2ZAQ4,expression/solubility,-0.575248949615167,1.9769872627316172,0.0854369438113744
tmk,Q02PC5,stability,-1.0099006923945058,1.97652426017575,0.115014910536779
PA14_50820,A0A0H2Z7Z7,stability,0.39792282116573474,1.9744491044800396,0.0516248212785801
PA14_46540,A0A0H2Z8A6,stability,0.41415686032493565,1.973940064131857,0.137622581122167
PA14_15850,A0A0H2ZEU2,stability,-0.40379682741316875,1.9700345448708125,0.115048515368431
gbuA,A0A0H2Z8R5,stability,0.34987432523421763,1.9696519275751971,0.0519954124388854
PA14_51840,A0A0H2Z7Q7,stability,-0.7411618624123681,1.9682561142554704,0.0519638875839032
PA14_57950,A0A0H2ZGT5,stability,0.7457825330717367,1.9650235981217397,0.0522879594053805
anr,A0A0H2Z8S5,stability,-0.6197287449360244,1.9634591134756838,0.0864661654135338
PA14_16990,A0A0H2ZEV5,expression/solubility,-0.6740137981767873,1.9628361803149483,0.139922279344308
rpsD,Q02T56,stability,-1.116146132696297,1.960865898416847,0.0525676218310044
yjfH,A0A0H2ZH91,stability,0.7604600553698642,1.9605873657269297,0.0523877114588366
PA14_30710,A0A0H2ZC37,expression/solubility,-0.5994307700929759,1.960214300311226,0.0522087487528726
argB,Q02E39,stability,-0.4237444908806886,1.954038018130625,0.0525875931894729
PA14_47490,A0A0H2Z8G2,stability,0.44107689696171304,1.9537000629167922,0.116827218692355
ribF,A0A0H2ZHL4,stability,0.3710138882095812,1.95190994734812,0.0527578098332875
PA14_06880,A0A0H2ZKF4,stability,0.6169119694230336,1.9495101678339481,0.08775437742957
PA14_52020,A0A0H2Z7E9,stability,-0.5807643087565755,1.9489308674241919,0.0529059317058606
tyrS,Q02SV2,stability,-0.8793065065342136,1.944593711163359,0.0880694979786981
trpE,A0A0H2ZLM7,stability,-0.5599495766478076,1.9439204801200034,0.0877131140289149
PA14_72890,A0A0H2ZIT5,stability,0.3319040288388332,1.9437058273731511,0.143188859445662
lexA,Q02PH1,stability,-0.3263606102791432,1.9432475730238157,0.117532019104103
PA14_48160,A0A0H2Z756,stability,0.3443694210567487,1.943070061039254,0.141093016676518
PA14_59130,A0A0H2ZGU9,stability,-0.238208628224299,1.942580388748254,0.13918044076706
PA14_15870,A0A0H2ZF16,stability,-0.46045243082301346,1.9402593248604698,0.0537672101886123
PA14_15590,A0A0H2ZEV3,stability,-1.2883413975201061,1.9394235288254966,0.0537064278345171
napB,A0A0H2Z7T4,expression/solubility,-1.4587626093156967,1.9356405503635044,0.118056487449151
queF,Q02NW3,stability,0.5134469050894903,1.934885200843721,0.054010662095986
ilvH,A0A0H2ZHP5,stability,-0.4280790006708751,1.9332453688148958,0.1169433891051
PA14_68480,A0A0H2ZJ04,stability,-1.188502178501857,1.9325145212478936,0.0539890392069541
cobW,A0A0H2ZD37,stability,-1.0005961717489995,1.9310489315565038,0.0539671708898083
rlmE,Q02FS0,stability,-0.6568263022327745,1.9307308924098505,0.0537845911802913
metXS,Q02U23,stability,-1.3951097021646004,1.9303556336579097,0.0889298006883855
galU,A0A0H2ZAA4,expression/solubility,-0.4467429980648024,1.930301952927408,0.0536429132570286
PA14_72930,A0A0H2ZJW8,expression/solubility,-0.6302752379028578,1.9295313936244387,0.0536213279343617
piuB,A0A0H2ZGW8,expression/solubility,0.2843327927746254,1.9291223680982807,0.140304459236123
PA14_41080,A0A0H2Z9X7,stability,-0.41445541114753826,1.9290075031576732,0.0534804686888913
PA14_50640,A0A0H2Z6P9,expression/solubility,0.5985075421075378,1.927867499912327,0.05343906000713
gcvT1,A0A0H2ZIT3,stability,-1.0901177488812743,1.9276321134178778,0.0888996392357488
hflD,Q02NB9,stability,-0.7972757833761566,1.9267237740728698,0.0885171208728197
PA14_41680,Q02KR0,stability,-0.5106078017524566,1.922555842163763,0.0885513403021747
engB,Q02DL7,stability,-0.36893466890997806,1.9221508910333118,0.088170870340761
cysQ,A0A0H2ZIZ4,stability,0.36617425817407906,1.9219450459432093,0.0538309121507195
PA14_57540,A0A0H2ZGH7,stability,-0.3488570703322338,1.9165713125469082,0.0540429732131548
PA14_20880,A0A0H2ZDS9,stability,0.5714258128808113,1.914956642762775,0.119121518323399
PA14_48730,A0A0H2Z891,stability,0.7771301269945208,1.9142926479740925,0.0539792378969295
coaD,Q02U51,stability,-0.5528181149573547,1.9123208619108942,0.0541105097143271
PA14_16910,A0A0H2ZET6,stability,0.3198302440405794,1.911766901087591,0.144212996682043
recB,A0A0H2ZG79,stability,-0.355672403795241,1.911412053621779,0.0893061180018776
PA14_04020,A0A0H2ZKU0,stability,-0.5675108945398978,1.9103816293819353,0.054123893915853
opmQ,A0A0H2ZBE2,stability,0.5955536379006436,1.9066587279166272,0.0544078447418346
ttcA,Q02J28,stability,-1.2695052187714297,1.9055192646856038,0.089719054389822
sspA,A0A0H2ZFM5,stability,-0.3722071678889797,1.9048603772844301,0.0893328952696766
lhr1,A0A0H2ZCL7,stability,0.5981395492393945,1.904298921174441,0.144254350017654
norC,A0A0H2ZKE8,expression/solubility,-0.8293062833360442,1.903191307186172,0.0545350687435817
PA14_61890,A0A0H2ZHN6,stability,-0.45960245140231576,1.9017464667685984,0.089098167496504
PA14_08460,A0A0H2ZL30,stability,0.44433995276419835,1.9014986254489448,0.120490365322866
PA14_11680,A0A0H2ZFX6,expression/solubility,0.20727546195941782,1.8996949670604513,0.143811374440473
perM,A0A0H2Z7K8,stability,0.5264251455233669,1.8979078230577482,0.0888852368335611
PA14_71570,A0A0H2ZJL9,stability,-0.9362694211581258,1.89767667652768,0.0884614248951214
PA14_72540,A0A0H2ZJF7,stability,-0.6940934094315303,1.8964237785127471,0.0881661704095447
ffh,A0A0H2ZF03,stability,-0.5042974395551448,1.894892645165096,0.0878302719768826
PA14_11910,A0A0H2ZFW1,expression/solubility,-0.38652058335471917,1.8934869861942907,0.0555267219227877
cstA,A0A0H2ZGE5,stability,0.4117342946792701,1.8922645591934593,0.0555717170360489
PA14_06150,A0A0H2ZLF5,stability,-0.9000973948807107,1.8910031885179146,0.0878912904160207
pilE,A0A0H2ZGA0,stability,-0.5264294605973235,1.889825090368189,0.0557688904956341
PA14_51480,A0A0H2Z7J1,stability,0.5241058055097987,1.8865916691815852,0.146198714248658
rsmI,A0A0H2ZGH3,stability,-0.6944814597214255,1.8842444305195012,0.0884681856057726
PA14_21070,A0A0H2ZE50,stability,1.3962837207665855,1.8838221628747844,0.123537243652819
fabG,A0A0H2ZD54,expression/solubility,-0.47381868486602974,1.8826955193702477,0.0882954222195314
PA14_66140,A0A0H2ZHE2,stability,-0.6419136748651091,1.8821836629505038,0.0878967961625984
PA14_05580,A0A0H2ZL45,stability,-1.5011653547893151,1.8812296450351964,0.0875412065831613
sstT,Q02LI9,stability,0.9980345138981718,1.8799630634913622,0.0571841155732061
PA14_28340,A0A0H2ZCM5,stability,-0.43503414746800856,1.8787476468281101,0.0571266733750827
merR,A0A0H2ZEV9,stability,-0.9564712600035272,1.8781911907232542,0.0875328512276104
fabD,A0A0H2ZBT9,stability,0.7451541920600507,1.8781234749068214,0.0570124130196354
hisC2,A0A0H2ZDI8,stability,-0.5207943114499216,1.8781088245284636,0.0568042140111527
PA14_29770,A0A0H2ZCA2,stability,-0.5587193357655523,1.8779194761581202,0.0565970799592352
PA14_08210,A0A0H2ZKM6,stability,-0.42804153220483404,1.876261205101641,0.0873610500441158
hisE,Q02EV0,stability,-1.1420988928088904,1.8760088430864936,0.0567468734358375
phzH,A0A0H2ZJN6,expression/solubility,0.3273988445814759,1.8732678004487666,0.0569699170505897
rplF,Q02T65,stability,-0.40563034845070084,1.8729387457768951,0.0568002910482899
tyrZ,A0A0H2ZKQ1,stability,-0.5146720953314207,1.8712790569888964,0.0567612125117073
PA14_56550,A0A0H2ZGC5,stability,0.40639131311351745,1.86937876255444,0.0878336609569663
PA14_46340,A0A0H2Z8B3,expression/solubility,0.6787182427509275,1.8690945724042825,0.0567219894585062
folX,A0A0H2ZEG5,stability,-0.4737387398827871,1.8674949214497505,0.0569219867823416
murF,A0A0H2ZGN5,stability,0.9934359597750109,1.867335738087991,0.0878792333061709
cobI,A0A0H2ZCZ6,stability,-0.749742815692258,1.8666818608851796,0.0874835663116096
PA14_68390,A0A0H2ZHQ6,stability,-1.2001159456965045,1.863658417694693,0.087427618243839
cobL,A0A0H2ZD02,stability,-0.896853592064274,1.863282777727926,0.0870147255689424
sspB,A0A0H2ZGQ3,stability,-0.561902351981382,1.858914971524537,0.152466951211484
leuD,Q02PT3,stability,0.8635611537409711,1.857555028363971,0.0580750452114528
arnT,Q02R27,expression/solubility,-0.3228255270790882,1.8571727752858918,0.150765306122449
flgN,A0A0H2ZE48,stability,0.7049315424633941,1.8563432306071634,0.0579938235944078
tolR,A0A0H2Z770,stability,0.5453762690048395,1.8556255357386628,0.057876258382674
PA14_37745,A0A0H2ZLL2,stability,0.5816649941168335,1.8554768881809602,0.0577045575532209
PA14_60270,A0A0H2ZH51,stability,0.5797667022057882,1.855435766895411,0.0574974105474637
rsgA,Q02F66,stability,-0.8144046974437947,1.8552560270202747,0.0876074618940586
PA14_39610,A0A0H2ZA15,stability,-1.0019728501294445,1.85458485477502,0.087272387176601
PA14_53400,A0A0H2Z6Z9,stability,-0.5265745033328504,1.8533003382933855,0.0870167837525914
fiuA,A0A0H2ZKM8,stability,0.5970875258539187,1.8525577023613224,0.057706413030054
truA,A0A0H2ZDI2,stability,-0.2796531662273381,1.8520123975828153,0.086723111258662
PA14_53590,A0A0H2Z750,stability,0.8664431696586794,1.8510206881281215,0.0577696710490806
panC,Q02FU2,stability,-1.3352916226983602,1.8508316175560326,0.0864498363874267
dnaN,A0A0H2ZIW1,stability,0.30423702724544627,1.8501407174692763,0.0576527819115597
PA14_69030,A0A0H2ZIU1,stability,0.7385903047178795,1.84973275043865,0.05748268002678
trx-1,A0A0H2ZEP3,stability,0.32016440713621713,1.8468337524576488,0.0576516270194675
hisD,A0A0H2ZGJ2,stability,-0.3462470773436876,1.8435235386143012,0.0578722900039045
PA14_20750,A0A0H2ZDT9,stability,-0.8455466058521364,1.8433921803320743,0.0869653205308516
ahcY,Q02TY0,stability,0.7737389811034009,1.843233699090656,0.0576841925342997
pscD,A0A0H2Z9H1,expression/solubility,-0.32737548866354627,1.8430492983872313,0.154081439020312
PA14_07660,Q02TH6,stability,-1.0854113713517153,1.8419145392875536,0.086709100692006
PA14_70070,A0A0H2ZJ27,expression/solubility,1.1239715330617142,1.84107837760391,0.132367674472916
ppiD,A0A0H2ZA00,stability,-0.3918676853834505,1.8402535245948104,0.0577790148362674
yjbN,A0A0H2ZCN5,stability,-0.8688315606340563,1.8390959652486567,0.0867202025396574
aptA,A0A0H2ZK66,stability,-0.39409621282795776,1.8380860232491818,0.0578727882484156
rnt,Q02QZ9,stability,-0.8111932440330917,1.838058537485099,0.0576678149299461
pilY1,Q02GC2,stability,-0.39884128820810794,1.8361449829445609,0.0578477521693723
PA14_67850,A0A0H2ZHM7,stability,-0.4028638107063912,1.8353033010102906,0.0577825468226504
gntK,A0A0H2ZB13,stability,0.22423099523650292,1.834681749042353,0.154512698247082
PA14_16600,A0A0H2ZF10,stability,-0.3512255800493519,1.832977796850846,0.0578560520774329
pchH,A0A0H2ZF78,stability,-0.832502865767187,1.832196318451978,0.0872226805018886
PA14_01040,A0A0H2ZK14,expression/solubility,0.4442409806429845,1.8319748894706016,0.152832635904212
oprG,A0A0H2ZFN3,stability,0.4526679934724897,1.831937987931309,0.0578422527049082
mvaT,A0A0H2ZGN7,stability,-0.7331138213185228,1.8287274041528556,0.058034802936562
yfcG,A0A0H2Z7P9,stability,-0.5332793589301277,1.8281986008863365,0.0579166629972535
rnpA,Q02DD9,stability,-0.36753756778630114,1.8276518561319668,0.0873602430992317
mltA,A0A0H2Z8H2,stability,-1.1024419793763798,1.8248319415105718,0.133822239280623
PA14_66160,A0A0H2ZIL6,stability,1.32030344112243,1.822712920847748,0.0877206709097949
cpbD,Q02I11,stability,-0.3623838328609764,1.8203953396315449,0.0589285224248501
PA14_10680,A0A0H2ZG11,stability,-0.3186005965797542,1.81930886668576,0.155106481451255
rlmF,Q02RZ9,expression/solubility,0.24421118217808413,1.8188816867215454,0.153235289636947
PA14_63330,A0A0H2ZI53,stability,0.39262334492125106,1.8178105031406013,0.134437045128426
pauA,A0A0H2Z6H6,stability,0.44758591386441754,1.817628264657733,0.151300965095021
sotB,Q02SS7,stability,1.1067173737594342,1.81714390523319,0.0591144896245652
mocA,A0A0H2ZEY8,expression/solubility,0.7879339205611756,1.816312671954773,0.0879638961082114
yccA,A0A0H2ZAV7,expression/solubility,-0.7848486039711767,1.815048869165297,0.133232342742153
PA14_27170,A0A0H2ZCW0,expression/solubility,0.7040851090147816,1.8132114025666093,0.0593328653740655
pta,A0A0H2Z6Z4,stability,-0.8081017746045724,1.8130093922076367,0.0879234348336099
PA14_02750,A0A0H2ZKF8,stability,0.40258582796684794,1.811407100539575,0.0877145063366801
mreB,A0A0H2ZGL8,stability,1.6323231442958406,1.8110723976232321,0.132827542527449
PA14_03855,A0A0H2ZM12,stability,-0.4189478936020684,1.8106706482569548,0.0593967433933969
leuC,Q02PT4,expression/solubility,-0.3733299721117951,1.8070117747183918,0.152653096692722
PA14_43480,A0A0H2Z9I9,stability,-0.38126400183326725,1.8061914040137634,0.087838459642651
PA14_69720,A0A0H2ZJA1,stability,-1.0035475571644683,1.805076212263578,0.0874811926182946
phoU,A0A0H2ZJ65,stability,0.32394297358026986,1.8047242030988613,0.0602547088750892
PA14_28630,A0A0H2ZCI2,stability,-0.5845404419567606,1.8026291067239035,0.0874001680265297
speH,Q02FP9,stability,-1.0466511085946966,1.8023442383363033,0.0606854204996614
PA14_41930,A0A0H2Z9C7,stability,-0.6864206120264535,1.8019406833545162,0.060507613460212
PA14_71780,A0A0H2ZJM4,stability,-0.43456658296553247,1.7992759000357228,0.133266222293501
